repayment_id,loan_id,repayment_date,amount_due,amount_paid,payment_status,days_past_due
70c2628f-8fe2-40a4-b61e-52e0afac27dc,ecb93811-3b8b-4761-8830-4f603699a094,2025-05-05,5355.35,0.0,Defaulted,32
64c5d3fa-3741-4c19-8089-362cac15622d,ecb93811-3b8b-4761-8830-4f603699a094,2025-06-04,5355.35,5355.35,Paid,0
ff326fc0-005f-4253-9b2d-c61f18abefc3,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2024-12-06,7684.12,7684.12,Paid,0
3f44ca6c-70e3-4aec-aa61-95750e32f054,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-01-05,7684.12,7684.12,Paid,0
995db7cc-9f49-4a64-8cd7-c9454725920c,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-02-04,7684.12,7684.12,Paid,0
8fb103ad-4f88-4287-adbe-e6e63f0c25c9,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-03-06,7684.12,7684.12,Paid,0
0b5de679-8681-45fe-915e-dadfe7321aa9,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-04-05,7684.12,3842.06,Late,2
a2dd5a15-39f0-47da-9b8a-6277f1869a2d,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-05-05,7684.12,3842.06,Late,12
6e5b2331-73a6-472c-a2de-8714251c9377,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-06-04,7684.12,7684.12,Paid,0
35095671-1386-443a-b5ef-f9dca4fa4994,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-07-04,7684.12,7684.12,Paid,0
d95be4fa-011c-49a5-9be5-2d19268ae351,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-08-03,7684.12,7684.12,Paid,0
b4fe402e-c965-484b-af6c-bf2bc0231819,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-09-02,7684.12,7684.12,Late,20
2e93a297-1297-46cf-bd88-66c7097ad077,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-10-02,7684.12,7684.12,Paid,0
97fc8c53-5bc9-4f40-8f82-4ce929d2b1e3,735366c6-2ccc-44d2-bb0f-91a30b5f87ce,2025-11-01,7684.12,7684.12,Paid,0
e7c7cde1-1cc2-49b7-aaab-28da90822d1e,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2024-06-26,632.19,632.19,Paid,0
144f2677-5445-49de-83aa-54c430ffe40e,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2024-07-26,632.19,632.19,Paid,0
1a5c1ddd-ca3f-4884-ac1a-710f52f70b0d,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2024-08-25,632.19,632.19,Paid,0
9cfdc670-66f6-4b1a-a14e-a546957c7590,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2024-09-24,632.19,632.19,Paid,0
52f51ffb-d2bc-43cb-bcbf-6c5930669c86,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2024-10-24,632.19,632.19,Paid,0
9f7ca918-d7c0-4b8b-a693-1c6f65bb133b,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2024-11-23,632.19,632.19,Paid,0
1af28fe0-fc9a-4e91-a00d-f448d9477f51,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2024-12-23,632.19,632.19,Paid,0
3e0a6b02-609f-437f-b16d-52a2adc89cf3,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2025-01-22,632.19,632.19,Paid,0
bcec7296-7837-49d8-8d15-a87465b88cf7,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2025-02-21,632.19,632.19,Late,26
4d381759-facc-4a52-8a4b-05c5687808e6,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2025-03-23,632.19,632.19,Paid,0
3b22055c-b450-40d0-aab6-48cc0f9c58d0,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2025-04-22,632.19,632.19,Paid,0
ea167a9b-efb6-42c3-a21e-87bf109a348e,e6d645a6-ca4d-46a9-8c3b-0ecdbfedce9a,2025-05-22,632.19,632.19,Paid,0
84453017-b368-47bc-98f7-755cf891765a,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2024-09-11,5006.74,5006.74,Paid,0
7413624b-635f-4eac-8e72-1d2a1fde228c,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2024-10-11,5006.74,5006.74,Paid,0
dc5f6420-f4e6-4425-888b-ae63b9e819e8,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2024-11-10,5006.74,0.0,Defaulted,48
fa6d98b7-d81c-494a-866d-f6419b6d6612,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2024-12-10,5006.74,5006.74,Paid,0
6e75d4ef-499a-48fc-9de8-b65ab7fe57e0,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-01-09,5006.74,5006.74,Paid,0
bbf96dd5-bfee-467b-a77c-54f7e69e7f48,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-02-08,5006.74,5006.74,Paid,0
a15d45c6-3c5d-4872-beda-183863a46123,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-03-10,5006.74,5006.74,Paid,0
04a6518a-1c15-46ce-a97c-529bf1c2c515,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-04-09,5006.74,5006.74,Late,28
0bf73fe5-aec5-4553-ab1c-38664e9ab89a,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-05-09,5006.74,5006.74,Late,18
b7513e75-613e-40d8-a3ec-65eb0713db90,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-06-08,5006.74,0.0,Defaulted,56
2bdd4308-45b1-405b-bae7-1dcd2a1ff7d7,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-07-08,5006.74,5006.74,Paid,0
fa02c421-7663-43fc-8b3e-d6f24fcf40e1,06d5bcb2-1681-4b6c-83ce-b69b3794b86b,2025-08-07,5006.74,5006.74,Paid,0
ad02d6d0-4048-417a-afa3-8fa415e9d83e,f935a348-7899-47ac-8e1d-87a23011a48e,2025-02-08,5058.41,5058.41,Paid,0
e2021672-e5f2-448a-9b66-b89dbc40f5d7,f935a348-7899-47ac-8e1d-87a23011a48e,2025-03-10,5058.41,5058.41,Paid,0
ca44802a-36ed-4d30-b817-7a28b894104f,f935a348-7899-47ac-8e1d-87a23011a48e,2025-04-09,5058.41,5058.41,Paid,0
7e5ce05e-7699-4449-83e1-c9c9f4cd34d6,f935a348-7899-47ac-8e1d-87a23011a48e,2025-05-09,5058.41,5058.41,Paid,0
e0f38529-7517-485d-8fab-15f4be369e99,f935a348-7899-47ac-8e1d-87a23011a48e,2025-06-08,5058.41,5058.41,Paid,0
5cd3e117-4578-457b-b226-c5c05fceebf3,f935a348-7899-47ac-8e1d-87a23011a48e,2025-07-08,5058.41,5058.41,Paid,0
13a162ca-3b1f-493d-a64d-6d0710ee3aa4,f935a348-7899-47ac-8e1d-87a23011a48e,2025-08-07,5058.41,5058.41,Paid,0
6d50cf02-23af-499a-ab8a-68ecc9096032,f935a348-7899-47ac-8e1d-87a23011a48e,2025-09-06,5058.41,5058.41,Paid,0
f4ebbc6a-61f5-4031-94eb-41b917d4df85,f935a348-7899-47ac-8e1d-87a23011a48e,2025-10-06,5058.41,5058.41,Paid,0
41cf31ed-a262-4aba-82a5-e23dabf5a1ba,f935a348-7899-47ac-8e1d-87a23011a48e,2025-11-05,5058.41,5058.41,Late,18
8b576c07-e694-4de0-8dfc-65c0941625c1,f935a348-7899-47ac-8e1d-87a23011a48e,2025-12-05,5058.41,5058.41,Paid,0
196b3251-60d1-4b8e-ac47-325b9d80ea42,f935a348-7899-47ac-8e1d-87a23011a48e,2026-01-04,5058.41,5058.41,Paid,0
dce76f8f-979f-40d5-a37f-9321f8159654,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2024-12-12,3350.02,3350.02,Paid,0
f85d2732-9797-4e61-b230-a80177ca2571,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-01-11,3350.02,3350.02,Paid,0
242947ae-c578-4eeb-89cc-e0a232ac77e0,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-02-10,3350.02,3350.02,Paid,0
4f642ad5-94fe-434d-9bea-4bb4f792975e,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-03-12,3350.02,3350.02,Paid,0
2672508f-0fad-4f49-b217-e9461a157cf6,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-04-11,3350.02,3350.02,Paid,0
f3258a25-0b0a-411b-9af6-07b2d526d119,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-05-11,3350.02,3350.02,Paid,0
562adf30-c5be-4864-ad39-ab13e6c93ef0,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-06-10,3350.02,3350.02,Paid,0
ae7995c4-08ca-4ef7-bad8-c64dbbffa591,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-07-10,3350.02,3350.02,Paid,0
93a2609a-52c2-4d0c-8f33-186cdaecc9a2,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-08-09,3350.02,3350.02,Paid,0
c172971f-e455-4222-a86b-82f60481e227,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-09-08,3350.02,3350.02,Paid,0
287c2baf-0fac-4eb7-aab7-d15bab2615c2,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-10-08,3350.02,3350.02,Paid,0
86a64114-1b87-4b5e-be0f-8c7a8a6021cc,c7387c8b-323f-4627-ae2c-0ebbb9db6d7f,2025-11-07,3350.02,3350.02,Late,7
bd0a1984-cf88-4ef5-ba09-18380f725831,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-05-20,3517.13,3517.13,Paid,0
90ea092c-ce7c-4a2b-816a-c614a6645dd0,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-06-19,3517.13,3517.13,Paid,0
486ebd26-8863-4da3-92ce-1789c44c7f89,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-07-19,3517.13,3517.13,Paid,0
eafd7578-a5f0-4977-a723-902114011621,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-08-18,3517.13,3517.13,Paid,0
690d3e3f-4739-48ff-871c-c7bbb1bc4422,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-09-17,3517.13,3517.13,Paid,0
e12b5c55-25ad-4b4a-af60-1465f244b3ed,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-10-17,3517.13,3517.13,Paid,0
05885d3c-a73d-42ad-a65d-a159dfd664dc,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-11-16,3517.13,3517.13,Paid,0
1c3fcfa7-af61-4102-a6ac-6c62407dd877,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2024-12-16,3517.13,3517.13,Paid,0
25643dd3-5a4f-43b4-9765-95a5e4fd71b6,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2025-01-15,3517.13,3517.13,Late,22
86ce5501-2a28-4578-8f80-9fbc717c9cbf,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2025-02-14,3517.13,3517.13,Paid,0
22081974-5955-42b1-a175-06a6bf37250b,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2025-03-16,3517.13,0.0,Defaulted,61
65a3c7e7-449f-474c-aee4-267a9803bd64,892f322b-f3fd-43c6-8d63-bdc0b7f23a9e,2025-04-15,3517.13,3517.13,Paid,0
f6032a8f-b811-487d-a56c-de5b38222a54,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2024-09-15,1465.13,1465.13,Paid,0
f34c4df9-51df-4e99-b52c-9c610d18e150,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2024-10-15,1465.13,1465.13,Paid,0
17df32dc-4fa1-4d54-a83d-653dbce09478,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2024-11-14,1465.13,1465.13,Paid,0
e92c50e5-dfea-42bc-8786-981e81875349,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2024-12-14,1465.13,1465.13,Paid,0
f11a5805-f14c-45a7-b365-d4caddf5bfea,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-01-13,1465.13,1465.13,Late,12
9a19e392-7ec0-4ca0-8dc2-4b8b6aab9874,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-02-12,1465.13,732.57,Late,17
1cce0c62-5a74-4380-b029-5b2bb5e78250,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-03-14,1465.13,1465.13,Paid,0
802200fe-d00c-4062-929d-640a75cb0ceb,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-04-13,1465.13,1465.13,Paid,0
2decd106-bf1e-46bb-b468-1500553d932e,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-05-13,1465.13,1465.13,Paid,0
f947b8bb-a988-4359-9f8c-217912f69021,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-06-12,1465.13,732.57,Late,19
8e39b19a-5e17-4d14-a6fe-cdfba0cb4014,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-07-12,1465.13,1465.13,Paid,0
b603e9e1-54ec-43a9-8315-1461ec9c7726,26f747d9-9a1f-42f0-a94d-6827b65e47c2,2025-08-11,1465.13,732.57,Late,5
a3d56f03-c6f6-4b17-a210-f2b82b6c77b8,6c0535dd-507c-4a62-988e-78f91c0847b0,2024-07-30,1153.18,1153.18,Paid,0
e8ff0103-784c-4d23-8b4e-e4e233a6772c,6c0535dd-507c-4a62-988e-78f91c0847b0,2024-08-29,1153.18,1153.18,Late,23
cd61aa36-a59f-41e6-8e07-a1d0a12c9f7a,6c0535dd-507c-4a62-988e-78f91c0847b0,2024-09-28,1153.18,1153.18,Paid,0
57cb7d41-cd97-4313-9666-2c52b0bdf8c5,6c0535dd-507c-4a62-988e-78f91c0847b0,2024-10-28,1153.18,1153.18,Paid,0
1ce6c17d-6019-4a62-915e-103693f79e71,6c0535dd-507c-4a62-988e-78f91c0847b0,2024-11-27,1153.18,1153.18,Paid,0
20bc768a-8591-4471-869b-3d06803b6271,6c0535dd-507c-4a62-988e-78f91c0847b0,2024-12-27,1153.18,1153.18,Paid,0
206fd486-f6c0-4b68-b926-3c8051ce58fc,6c0535dd-507c-4a62-988e-78f91c0847b0,2025-01-26,1153.18,1153.18,Paid,0
cfa5634e-2b87-4e08-9c3f-da0f4cabc4ba,6c0535dd-507c-4a62-988e-78f91c0847b0,2025-02-25,1153.18,1153.18,Paid,0
a200e087-91bf-4749-bbf1-f2e6a32e0e42,6c0535dd-507c-4a62-988e-78f91c0847b0,2025-03-27,1153.18,1153.18,Paid,0
db88fa02-b670-4cb1-85c0-017646eef88e,6c0535dd-507c-4a62-988e-78f91c0847b0,2025-04-26,1153.18,1153.18,Paid,0
9ab612b6-7ed7-48a9-a0a2-fbd7e2bbd5cf,6c0535dd-507c-4a62-988e-78f91c0847b0,2025-05-26,1153.18,576.59,Late,29
b4cefa2b-d87e-44f9-902a-80c8d0ade92b,6c0535dd-507c-4a62-988e-78f91c0847b0,2025-06-25,1153.18,1153.18,Late,22
669f66f0-5178-4b4b-b387-12ad9c210d8a,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-04-23,6757.78,0.0,Defaulted,69
351d98cc-2799-48ec-941e-d9149ae51202,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-05-23,6757.78,0.0,Defaulted,68
981e4336-59d1-4830-b4a7-1a4c7b68e2cc,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-06-22,6757.78,6757.78,Paid,0
9fd2d3e5-6ad6-4742-932a-cc41f49ad1b3,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-07-22,6757.78,6757.78,Paid,0
5c78ba4f-44ee-4686-b71f-7c63c6cc40e8,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-08-21,6757.78,6757.78,Paid,0
7838a0b3-ea28-4a07-b6e0-72264831dbe3,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-09-20,6757.78,6757.78,Late,1
f3aca2e0-a233-49ef-99cb-7ecaf3be378a,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-10-20,6757.78,6757.78,Paid,0
6177ba2b-bf39-42a7-b6a0-b6b706aeca7f,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-11-19,6757.78,6757.78,Paid,0
99eeae7f-5d9c-402f-864b-12fdc5d30772,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2024-12-19,6757.78,3378.89,Late,2
9bd0e376-1440-4924-b506-7bd2a21f41d0,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2025-01-18,6757.78,6757.78,Paid,0
341364d4-d0ab-4324-b478-3ec43ba3fe10,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2025-02-17,6757.78,6757.78,Paid,0
e0af2c5e-ed64-4506-8d25-f48609ebf5e6,defe3e1b-489c-4c8b-b5b7-f52f2fce47da,2025-03-19,6757.78,6757.78,Paid,0
7fd75884-f160-4af2-868c-adee49484b17,6be2b953-59c0-450a-9c95-2d357087b494,2024-09-28,2578.29,2578.29,Late,26
eb86d61b-2c4e-4512-b867-088069d7442b,6be2b953-59c0-450a-9c95-2d357087b494,2024-10-28,2578.29,1289.14,Late,11
880ae3d0-283b-48c4-9943-da1fcbab61dd,6be2b953-59c0-450a-9c95-2d357087b494,2024-11-27,2578.29,2578.29,Paid,0
74c93908-8795-484c-b59a-a0259e6e873f,6be2b953-59c0-450a-9c95-2d357087b494,2024-12-27,2578.29,2578.29,Paid,0
40e44fd0-9413-4f65-a4f9-d358e552e313,6be2b953-59c0-450a-9c95-2d357087b494,2025-01-26,2578.29,2578.29,Late,6
f00685d9-4943-4eb8-8f96-55026c726724,6be2b953-59c0-450a-9c95-2d357087b494,2025-02-25,2578.29,2578.29,Paid,0
2a2e8c0d-752d-41d0-b7b4-d6fe2cd44dad,6be2b953-59c0-450a-9c95-2d357087b494,2025-03-27,2578.29,2578.29,Paid,0
141514b7-1274-48c8-bc62-c8cfc69774d8,6be2b953-59c0-450a-9c95-2d357087b494,2025-04-26,2578.29,2578.29,Late,11
9ec4d09a-3bc8-4544-bcb1-5737412e96e4,6be2b953-59c0-450a-9c95-2d357087b494,2025-05-26,2578.29,2578.29,Paid,0
bd6cda20-d52b-4965-b0bd-bea27d3cbbbe,6be2b953-59c0-450a-9c95-2d357087b494,2025-06-25,2578.29,2578.29,Paid,0
9fddace6-f682-4eeb-a979-ca3cb1ee69a6,6be2b953-59c0-450a-9c95-2d357087b494,2025-07-25,2578.29,2578.29,Paid,0
a66580d4-8bca-4ead-880d-e33b3706c00a,6be2b953-59c0-450a-9c95-2d357087b494,2025-08-24,2578.29,2578.29,Paid,0
cdbf63c4-a17c-4a4d-bb39-ec8179d871c2,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-04-10,3874.9,3874.9,Paid,0
dd10f9a7-afa7-46d3-bed7-81517fe72e7c,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-05-10,3874.9,3874.9,Paid,0
b1886267-6e9f-4421-ae00-7cdac9ba7792,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-06-09,3874.9,0.0,Defaulted,53
f362edb5-3c61-45c1-b387-b9006c26e049,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-07-09,3874.9,3874.9,Paid,0
c8e692e5-05a7-44a8-9ca5-b4ddc731701a,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-08-08,3874.9,3874.9,Paid,0
e7204bd5-5e1a-4134-9b40-bf34458362f9,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-09-07,3874.9,3874.9,Late,12
78dcb147-3b8f-4447-8479-daf9ca57790f,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-10-07,3874.9,3874.9,Paid,0
962eaf5c-d48b-4025-8879-cc23c6c3761c,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-11-06,3874.9,3874.9,Paid,0
c6286412-0537-423f-949b-e2c6f0e92910,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2024-12-06,3874.9,3874.9,Paid,0
d4ea9fa9-b154-4f30-9423-5d7efaef4a73,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2025-01-05,3874.9,3874.9,Paid,0
669feeb3-08ee-4839-90be-775139574c2c,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2025-02-04,3874.9,3874.9,Paid,0
df57ef7a-a92f-49ac-b2f8-8de0dbb5c2dc,7adfb2cd-3b59-43e7-97e0-b2af147d6832,2025-03-06,3874.9,3874.9,Paid,0
cc3b1103-12b1-4124-813e-cc43d3ff978f,129c5b03-a526-4e7d-961e-8bee5f9633d2,2024-10-29,6064.63,6064.63,Paid,0
48902faf-671e-4e0f-8294-42c9986548bc,129c5b03-a526-4e7d-961e-8bee5f9633d2,2024-11-28,6064.63,6064.63,Paid,0
637d97f0-1ddb-4ab9-a957-60cc3a7ae149,129c5b03-a526-4e7d-961e-8bee5f9633d2,2024-12-28,6064.63,6064.63,Paid,0
833c621b-ffd7-465c-b7d1-1363e64e2741,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-01-27,6064.63,6064.63,Paid,0
d62041c5-39ff-45fe-a83b-cf033790b3e8,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-02-26,6064.63,0.0,Defaulted,32
27b60508-c607-4cdb-8645-7c6311c81f94,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-03-28,6064.63,3032.32,Late,15
55364bdf-72cb-4937-a90d-ef95918e4f40,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-04-27,6064.63,6064.63,Paid,0
cae18831-6012-4a47-8c9e-beb349503efd,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-05-27,6064.63,6064.63,Paid,0
92136c2c-a550-46b0-84b6-979146ef61e0,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-06-26,6064.63,6064.63,Late,14
5966dd9e-4d3f-4da4-8b52-8e0f00c6acd2,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-07-26,6064.63,6064.63,Paid,0
70af63ac-2298-4797-b262-03ac4d048a8e,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-08-25,6064.63,3032.32,Late,26
fc7551e0-5956-463a-9280-0ae791311fca,129c5b03-a526-4e7d-961e-8bee5f9633d2,2025-09-24,6064.63,6064.63,Paid,0
49ef3bfc-9bb7-4da4-9604-047071a6f1d6,68c10459-6318-4959-b938-6055beb22cea,2024-08-12,5751.41,5751.41,Paid,0
f22857e7-0c46-49eb-8014-5b6355845724,68c10459-6318-4959-b938-6055beb22cea,2024-09-11,5751.41,5751.41,Paid,0
b4dd8d96-9892-4fba-9601-ffb8ec74bad2,68c10459-6318-4959-b938-6055beb22cea,2024-10-11,5751.41,5751.41,Paid,0
fd60f8fd-7bff-420b-81da-bfea10fd7951,68c10459-6318-4959-b938-6055beb22cea,2024-11-10,5751.41,5751.41,Paid,0
e8cd0616-0e4e-448d-93d0-49ebbe24672e,68c10459-6318-4959-b938-6055beb22cea,2024-12-10,5751.41,5751.41,Paid,0
5bffe150-8a56-46d1-9aca-0b268645a3d4,68c10459-6318-4959-b938-6055beb22cea,2025-01-09,5751.41,5751.41,Paid,0
978e162a-c0c1-4170-be8e-8fa634cfea13,68c10459-6318-4959-b938-6055beb22cea,2025-02-08,5751.41,5751.41,Paid,0
792b5312-8927-469f-82be-d844b9167dd1,68c10459-6318-4959-b938-6055beb22cea,2025-03-10,5751.41,5751.41,Paid,0
a50282e7-67b6-4fc1-967e-f3c437d3cca4,68c10459-6318-4959-b938-6055beb22cea,2025-04-09,5751.41,5751.41,Paid,0
ba44e3ab-f3ea-4bd5-a00d-cf620b120989,68c10459-6318-4959-b938-6055beb22cea,2025-05-09,5751.41,5751.41,Paid,0
703e17be-b068-4eba-9533-8d982d9151a3,68c10459-6318-4959-b938-6055beb22cea,2025-06-08,5751.41,0.0,Defaulted,74
3311017d-5de5-4830-9bd4-a652ae3f2603,68c10459-6318-4959-b938-6055beb22cea,2025-07-08,5751.41,5751.41,Paid,0
3be89589-60e9-4b50-8505-c8f7b4b98ea8,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-05-31,3516.53,3516.53,Paid,0
48ced456-b272-404e-859d-c8f582b68725,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-06-30,3516.53,0.0,Defaulted,64
62edc98e-5714-472b-b352-59a03f4f414a,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-07-30,3516.53,3516.53,Late,18
754683bb-c8f9-4646-bc93-bc4751ae24e9,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-08-29,3516.53,3516.53,Paid,0
2426ab59-4e2d-4a88-8490-1e130e66bb7a,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-09-28,3516.53,3516.53,Paid,0
3a7ad43c-cc97-4287-8d8d-7c59f21a8ee7,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-10-28,3516.53,3516.53,Paid,0
e99cf82e-f33b-478a-836b-fe2e772cc0af,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-11-27,3516.53,3516.53,Paid,0
79c40369-a292-4701-851d-dc170d4859b8,36aeee5d-6c96-47fe-8a9c-04548de14592,2024-12-27,3516.53,3516.53,Paid,0
f627048c-ae8a-4950-8825-1404a78defa3,36aeee5d-6c96-47fe-8a9c-04548de14592,2025-01-26,3516.53,3516.53,Paid,0
ff08bc6d-cdf5-4be7-8528-7191df6bfaff,36aeee5d-6c96-47fe-8a9c-04548de14592,2025-02-25,3516.53,3516.53,Paid,0
ad48bccb-cf7f-4c64-b9ee-124f8609ac28,36aeee5d-6c96-47fe-8a9c-04548de14592,2025-03-27,3516.53,1758.27,Late,1
322d8a4b-4e4f-4d17-8110-85570545bca7,36aeee5d-6c96-47fe-8a9c-04548de14592,2025-04-26,3516.53,3516.53,Paid,0
166910e4-d806-4c13-b2bc-5dff41bd859c,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2024-10-11,4314.73,4314.73,Paid,0
b7d79c55-a46f-431c-9c1b-b6695686c3fa,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2024-11-10,4314.73,4314.73,Paid,0
8224e96b-5b60-4236-b9e8-69e6066e87f2,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2024-12-10,4314.73,4314.73,Paid,0
3e3e9417-b239-4042-9572-934d7b72faf6,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2025-01-09,4314.73,4314.73,Paid,0
1dfeb5ee-0c83-4a6a-acc3-c4825f210e8a,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2025-02-08,4314.73,4314.73,Paid,0
ecb51408-3521-458c-99e5-8dbfbe257bdb,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2025-03-10,4314.73,4314.73,Late,19
3e89ab5c-6fd1-4b5a-9e71-fbfcb41d9dd7,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2025-04-09,4314.73,4314.73,Paid,0
96744169-2135-471a-9c71-5b87d99e9bcf,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2025-05-09,4314.73,4314.73,Paid,0
8de4360b-ab11-45ab-b756-8fdb3abd654a,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2025-06-08,4314.73,2157.36,Late,21
6371a40a-e5c9-4643-867b-044d43e8909f,43ed90a7-a9b7-4e43-91ee-d9f93cb9ff16,2025-07-08,4314.73,4314.73,Paid,0
